iter	Logloss
0	0.5642311682
1	0.4737854487
2	0.3797336751
3	0.3390166006
4	0.303442856
5	0.280359087
6	0.2601327787
7	0.2392940401
8	0.2169206792
9	0.2055028551
10	0.1983550291
11	0.1923467486
12	0.1852904137
13	0.1760313317
14	0.1720278775
15	0.1677546367
16	0.1629372595
17	0.1601906506
18	0.1570652786
19	0.1544484069
20	0.1518305968
21	0.149689939
22	0.1480802238
23	0.1437911277
24	0.1426700474
25	0.140892839
26	0.1389189251
27	0.1368211511
28	0.1356294138
29	0.1346184481
30	0.1327863798
31	0.131772842
32	0.1313818296
33	0.1304152248
34	0.1297249794
35	0.1292441151
36	0.1285257597
37	0.1269981368
38	0.126557907
39	0.1260401198
40	0.1255830957
41	0.1243798232
42	0.1237212287
43	0.1228467255
44	0.1218970704
45	0.1210243825
46	0.1199092154
47	0.1191943252
48	0.1188010099
49	0.1183961353
50	0.1175746379
51	0.1170359381
52	0.1165829067
53	0.1160254878
54	0.1156382662
55	0.1151158798
56	0.1144603553
57	0.1135044306
58	0.1126036909
59	0.11214531
60	0.1113887209
61	0.1104379344
62	0.1099607483
63	0.1094161322
64	0.1088519684
65	0.1081662955
66	0.1076502777
67	0.1073209853
68	0.1070989332
69	0.1062776542
70	0.105728907
71	0.1053243891
72	0.1051775864
73	0.1048130196
74	0.1046707955
75	0.1045771841
76	0.1043626855
77	0.1041771041
78	0.103915611
79	0.1036812719
80	0.1034733848
81	0.1028716154
82	0.1025929729
83	0.1019399942
84	0.1015154864
85	0.1011496885
86	0.1008042875
87	0.1006779479
88	0.100349377
89	0.09965077982
90	0.09952278149
91	0.09896255061
92	0.09833256266
93	0.09807104193
94	0.09789357462
95	0.09739868516
96	0.09723256203
97	0.09690844335
98	0.09664150495
99	0.09646607379
100	0.09632663372
101	0.09593680845
102	0.09579109877
103	0.09569324759
104	0.09550952953
105	0.09529218211
106	0.09517661695
107	0.09462960149
108	0.09449429282
109	0.09441407187
110	0.09402058994
111	0.09372630815
112	0.09354902984
113	0.09334907039
114	0.09319548323
115	0.09314507445
116	0.09307228341
117	0.09280195424
118	0.09262780813
119	0.0923969245
120	0.0920413259
121	0.09191975605
122	0.09182961361
123	0.09160423231
124	0.091395215
125	0.09127834028
126	0.0907588491
127	0.09056194189
128	0.09036729096
129	0.09025345711
130	0.08986916027
131	0.08952613379
132	0.08941952604
133	0.08932275198
134	0.08922232464
135	0.08902464059
136	0.08889780933
137	0.08879036956
138	0.08860314899
139	0.08850103019
140	0.08830418191
141	0.08815494672
142	0.08808249274
143	0.08805187725
144	0.08800562732
145	0.08791004179
146	0.08782189821
147	0.08772398463
148	0.08752892146
149	0.08726328437
150	0.08697689673
151	0.08689054946
152	0.08661061615
153	0.08656505328
154	0.08653392933
155	0.08641688647
156	0.08629951058
157	0.08595799386
158	0.08591675917
159	0.08579000923
160	0.08565219374
161	0.08554096769
162	0.08535456147
163	0.08528722797
164	0.08527095089
165	0.08508693897
166	0.08491437699
167	0.08483357393
168	0.08461217587
169	0.08449132148
170	0.0843123427
171	0.08420290364
172	0.08392443199
173	0.0838195011
174	0.08369632621
175	0.08351077828
176	0.08334157342
177	0.08323409638
178	0.08309760526
179	0.08294753086
180	0.0828760937
181	0.0827305462
182	0.08240110268
183	0.08234040383
184	0.08223902672
185	0.08216723302
186	0.08206609732
187	0.08199724285
188	0.08188690726
189	0.0818062661
190	0.08173812999
191	0.08161407356
192	0.08146214015
193	0.08142259379
194	0.08127007315
195	0.0812682935
196	0.08121718627
197	0.08105183607
198	0.08096838709
199	0.08083530183
200	0.08072030265
201	0.08063843873
202	0.08061123914
203	0.08055059682
204	0.0804679684
205	0.08034146254
206	0.08027057047
207	0.08002149826
208	0.07987859284
209	0.07974199987
210	0.07959469496
211	0.0795072856
212	0.07940398409
213	0.07929483595
214	0.07922477459
215	0.07915029099
216	0.07910307534
217	0.07900919536
218	0.07891603155
219	0.07881267864
220	0.07877689536
221	0.0786858315
222	0.0785876251
223	0.07845866227
224	0.07833819476
225	0.07826583542
226	0.07814798978
227	0.07805350251
228	0.07800806697
229	0.0779481175
230	0.07788089274
231	0.07780331099
232	0.07769836742
233	0.07762346793
234	0.07755706934
235	0.07746360886
236	0.07740173693
237	0.07733545702
238	0.07722193399
239	0.0771749393
240	0.07711901628
241	0.07696388344
242	0.0769033622
243	0.07683180783
244	0.07672136018
245	0.07663511216
246	0.0765766954
247	0.07651965779
248	0.07646803781
249	0.07639553095
250	0.07635113949
251	0.0762583667
252	0.07621542296
253	0.07615248219
254	0.07609581786
255	0.07595560886
256	0.07586661544
257	0.07576707067
258	0.07567113936
259	0.07558851318
260	0.07550606904
261	0.07545379085
262	0.07540422228
263	0.07531937632
264	0.07527669718
265	0.07524700952
266	0.07521838544
267	0.07501361578
268	0.07490599896
269	0.07483484866
270	0.07464359071
271	0.07457221032
272	0.07449487823
273	0.07424670398
274	0.07416542771
275	0.07413849153
276	0.07410811604
277	0.07403446562
278	0.07398545362
279	0.07386243678
280	0.07378596325
281	0.07364334324
282	0.07359863297
283	0.0735477578
284	0.07335536803
285	0.07331531634
286	0.07325565028
287	0.07317559324
288	0.07308862821
289	0.07303988332
290	0.07300651283
291	0.07295148742
292	0.07282859809
293	0.0727573006
294	0.07273190251
295	0.07268087421
296	0.07264646858
297	0.0725973597
298	0.0725104473
299	0.07242840879
300	0.07236281839
301	0.07229032404
302	0.07227664829
303	0.07224180989
304	0.07219936039
305	0.07215279249
306	0.07205686959
307	0.07199282362
308	0.07191233418
309	0.07184510758
310	0.07179021389
311	0.07175582816
312	0.07173338584
313	0.0716583818
314	0.07163332876
315	0.07157449016
316	0.07150864248
317	0.07146479452
318	0.07136775814
319	0.07133149419
320	0.07130746808
321	0.0709525917
322	0.07089515567
323	0.07078040249
324	0.07074798936
325	0.070719546
326	0.07066638999
327	0.07061477885
328	0.07057278227
329	0.0705120837
330	0.07048992159
331	0.07046549309
332	0.07044049329
333	0.07042968611
334	0.07031242908
335	0.07026962152
336	0.07017545353
337	0.07013497922
338	0.07006091618
339	0.07002886255
340	0.06993261978
341	0.06988639438
342	0.06986534803
343	0.06980427615
344	0.06971678128
345	0.06968296297
346	0.06967216225
347	0.0695625045
348	0.06954189121
349	0.06945285198
350	0.06936420585
351	0.069287614
352	0.06923350033
353	0.06919216649
354	0.0691410142
355	0.06908024553
356	0.0690307579
357	0.06900675794
358	0.068899352
359	0.06883318343
360	0.06880731119
361	0.06877486556
362	0.06875839567
363	0.06869080586
364	0.06863043063
365	0.06857853728
366	0.06852516033
367	0.0684720081
368	0.0684546453
369	0.06839701498
370	0.06834235753
371	0.06828348695
372	0.06827282491
373	0.0682470475
374	0.06818045292
375	0.06816254129
376	0.06810318296
377	0.0680644454
378	0.06798178888
379	0.06794097861
380	0.06788134084
381	0.06780078926
382	0.06776210697
383	0.06771552423
384	0.06759390044
385	0.06755165396
386	0.06747606895
387	0.06745591872
388	0.06738290808
389	0.06731033294
390	0.06725737521
391	0.06718126662
392	0.06710834002
393	0.06700347498
394	0.06695384412
395	0.0669256172
396	0.06687008595
397	0.06672465032
398	0.06669757335
399	0.06664859547
400	0.06660811669
401	0.06657004037
402	0.06652121014
403	0.06647778133
404	0.06642426059
405	0.06636022916
406	0.06632393973
407	0.06628206465
408	0.06621827127
409	0.06618700286
410	0.06608737392
411	0.06603659728
412	0.06603460311
413	0.06598657812
414	0.06596530538
415	0.0658944792
416	0.06583235747
417	0.06582076985
418	0.06581530073
419	0.06575167632
420	0.06574774517
421	0.06569734725
422	0.06568000343
423	0.06566398895
424	0.06564732551
425	0.06564613783
426	0.06564272021
427	0.06562867448
428	0.06557162327
429	0.06553255647
430	0.06549369552
431	0.06544857692
432	0.06539328578
433	0.06533324535
434	0.06528482687
435	0.0652393744
436	0.06513836658
437	0.0651021892
438	0.06502728505
439	0.064986983
440	0.06496452927
441	0.06493896445
442	0.06489853588
443	0.06486906193
444	0.06478246892
